user_id,item_id,behavior_type,user_geohash,item_category,time
12956532,180852034,1,,7103,2014-12-09 11
129662025,176520793,1,,5027,2014-12-11 20
129684987,289303652,1,95695qt,13230,2014-11-27 18
129727245,295583686,1,99ch2gk,10533,2014-11-21 23
129861102,103268465,2,,5232,2014-12-04 22
129864684,137808155,1,94ookvd,3628,2014-12-13 07
129936036,118818393,1,,4370,2014-12-18 19
129948486,275662249,1,9504f70,12626,2014-12-18 13
129970293,355427491,1,,6513,2014-11-25 14
129976734,213595510,1,,6209,2014-11-26 00
129986448,90473150,1,,8864,2014-12-14 22
129986448,267735011,1,,5399,2014-12-05 02
129986448,204841872,1,,10894,2014-12-03 02
130019315,51724820,1,9rdmbmj,4370,2014-12-08 16
130053173,252742074,1,,5271,2014-12-17 22
130139825,62889503,1,9qvpkqp,8874,2014-12-18 22
130143896,205808293,1,,3200,2014-12-05 19
130143896,225595223,3,,10661,2014-12-04 21
130146641,104352240,1,95qqt2t,5894,2014-12-07 12
130205933,267893850,1,,6327,2014-11-22 17
130205933,80351482,1,,2886,2014-12-02 05
130253609,329722301,1,,4830,2014-12-14 22
130279610,59018296,1,,5388,2014-11-27 21
130292150,195648543,1,,7957,2014-11-23 00
130306265,261295172,1,,13713,2014-12-16 13
130338104,15154416,1,,9579,2014-12-15 12
130338104,282219082,1,,11618,2014-12-14 21
130501352,189794405,1,,1863,2014-12-10 19
130538825,33499600,1,,10961,2014-12-17 13
130698437,260639473,1,,1098,2014-11-24 12
130714133,209938141,3,99nfg2n,5653,2014-11-21 18
130720655,128286917,1,,5503,2014-11-30 11
130720655,243941895,1,951wg6l,5232,2014-12-01 22
130720655,229688786,1,951in4j,14079,2014-12-10 22
130720655,304729325,1,951wg7m,5232,2014-11-19 19
130720655,182962412,1,,2825,2014-12-03 08
130821785,294853358,1,,5027,2014-12-06 07
130821785,324457083,1,94l6p4p,5027,2014-12-02 16
130887002,38594933,1,,5027,2014-11-28 20
130937426,394909110,1,951htnf,11956,2014-12-07 14
130941896,125387323,1,,883,2014-11-24 10
131005706,21554507,1,,2962,2014-12-02 18
131031503,285621440,1,,1863,2014-11-27 00
131165318,18113756,1,954gkbu,3472,2014-12-16 20
131242631,110698067,1,,1863,2014-12-01 21
131242631,101072798,1,,4640,2014-11-21 21
131242631,37018990,1,,5503,2014-12-13 16
131242631,334179224,1,,3099,2014-11-23 15
13125942,283117840,1,,3381,2014-11-22 21
131331311,118058148,1,,5271,2014-11-19 15
13133718,283937563,1,,9516,2014-12-06 15
13133718,241875334,1,,10804,2014-12-04 12
13133718,86683103,1,,9179,2014-11-25 00
131417450,33251776,1,947qrfg,9559,2014-12-08 08
131539214,215905166,1,,8943,2014-11-28 22
131750537,233283700,1,,8681,2014-11-30 08
131920520,319395985,1,95u4fg9,4676,2014-12-05 14
131920520,5718291,1,95u4fgc,1863,2014-12-09 21
132020678,151986405,1,,11824,2014-11-25 17
132101981,62954417,1,,10431,2014-12-04 21
132108869,222000181,1,95qn3sl,3424,2014-12-03 14
132108869,316170863,1,95qn3g2,5127,2014-11-29 07
132284963,350051176,1,99blo19,10392,2014-12-07 09
132360386,209451535,1,,5232,2014-12-04 06
132360386,380631440,1,946ivwq,1710,2014-12-16 15
132494999,139038487,3,94deo7d,7639,2014-12-09 10
132506225,395044256,1,,4627,2014-11-29 21
132576710,219740238,1,,10740,2014-12-05 23
132620693,320347812,1,,8270,2014-12-12 23
132622346,296154001,1,9hqi7qh,8561,2014-12-06 12
132636848,102701466,1,,9598,2014-11-26 14
132676349,335132559,1,,12753,2014-11-24 00
132752969,129772346,1,,814,2014-12-02 11
13287606,193160222,1,,3381,2014-12-03 22
132892754,378494239,1,9r2sh69,9516,2014-11-30 19
13295667,16665456,1,,6513,2014-12-03 13
132959627,34931005,1,,7767,2014-11-18 21
132959627,247292492,1,,2656,2014-11-26 16
132976955,90693760,1,,10072,2014-12-04 00
132985025,258707853,1,,5503,2014-12-02 12
132985025,251172843,1,,5399,2014-12-04 11
132985025,149384145,1,,2484,2014-11-21 17
132989015,317397590,1,,13230,2014-11-23 20
133090859,141939667,1,,1863,2014-11-21 20
133160159,258052127,1,,5894,2014-11-27 11
133183928,45010956,1,,5360,2014-12-11 09
133264034,356264279,3,9504ds0,9516,2014-12-12 12
133353113,160549975,1,,3783,2014-12-02 07
133474868,37445498,1,,10894,2014-11-29 01
133474868,285347636,1,,4254,2014-12-14 00
133474868,295776722,1,97v0nvf,3659,2014-11-21 14
133569077,237892272,1,,6825,2014-11-29 11
133584866,63636242,1,95q0ukj,508,2014-12-02 23
13363827,283708890,1,,6673,2014-11-26 07
133833968,277352910,1,,9179,2014-11-28 00
133888265,2018384,1,,11324,2014-11-22 15
134051952,181718274,1,,11824,2014-11-28 09
134051952,349444363,1,95up0dv,1863,2014-12-15 12
134053092,101083893,1,946npww,11185,2014-12-07 12
134116374,118410894,1,,11623,2014-11-19 23
134149857,389111860,1,95lkvwh,11279,2014-12-05 09
134232096,309280257,1,,13511,2014-12-01 19
134255067,308909219,1,,508,2014-11-25 08
134299356,247010739,1,9h9t4jv,6000,2014-11-28 22
134299356,147618348,1,9h9t4iu,5894,2014-11-27 11
134400141,86753412,1,,8343,2014-11-29 09
134426295,211854078,1,,6344,2014-12-13 20
134428746,337283584,1,9434lmn,2993,2014-11-18 23
134508957,257988895,1,,10733,2014-11-20 21
134508957,93501724,1,944kg9e,12553,2014-12-06 20
134536806,215317377,1,,1863,2014-12-12 22
134595573,115131419,1,,11552,2014-11-30 23
134599962,49590432,1,,9790,2014-12-11 05
134599962,230872362,1,,9752,2014-11-21 07
134635086,351521112,1,,12219,2014-12-12 00
134642016,180115224,1,,6513,2014-11-20 12
134642016,33092322,1,,2825,2014-11-24 16
134642016,376653844,1,95ipnjc,11824,2014-12-11 22
134650077,321964000,1,,3472,2014-11-21 22
134693121,71444884,1,,5027,2014-11-27 21
134730288,175009637,1,,6255,2014-12-01 16
134796702,286177163,1,,3660,2014-12-05 15
134796702,188188446,1,94n6m0i,6344,2014-12-13 22
134891106,164066448,1,,2437,2014-11-25 13
134950284,273482704,1,,3099,2014-12-04 15
134988450,293112081,1,,4370,2014-11-30 03
13505961,301539331,1,,7440,2014-12-11 23
135142266,22829752,1,,874,2014-11-29 01
135205149,318136625,1,,1083,2014-11-29 13
135261132,272989584,1,95up3l5,2993,2014-12-08 10
135338118,36738745,1,,5399,2014-12-07 15
135338118,65250268,1,,989,2014-12-03 13
135338118,22425063,1,,5894,2014-12-04 00
135785877,271774026,1,94hcf2o,8986,2014-12-12 15
135785877,191476635,1,,13727,2014-11-28 16
135803625,103115619,1,9hqvq49,4008,2014-12-15 19
135805563,45930392,1,95qu04k,5751,2014-12-12 10
135919551,323507148,1,,8666,2014-11-20 15
135919551,119804313,1,,2484,2014-11-21 10
135919551,388469361,1,,3472,2014-11-21 13
135957912,397604379,1,,1854,2014-12-02 22
135997812,141704611,1,94krbbp,8291,2014-11-25 21
136088151,259549910,1,,5915,2014-12-09 19
13610478,34827855,1,,13590,2014-12-02 15
136124871,128480242,1,,10699,2014-11-20 21
136438782,44263968,1,,1854,2014-12-15 09
136459017,379374686,1,,6456,2014-11-27 10
136459017,96383275,3,,3368,2014-12-12 13
136523472,53083240,1,,5623,2014-11-30 21
136601745,106111753,1,,895,2014-12-12 02
136639113,347521150,1,,7057,2014-12-06 18
136651758,100406912,1,956oppj,4370,2014-11-29 21
136670739,192621840,1,,3252,2014-12-13 09
13678830,70214304,1,,3254,2014-12-03 12
13678830,27099509,1,,2825,2014-11-23 02
13678830,269857662,1,,5894,2014-12-16 00
136826577,65055076,1,,5266,2014-12-06 00
136903092,232010376,1,9retavc,12488,2014-12-10 21
136903092,340204574,1,9retavi,1508,2014-12-12 12
136915656,133639715,1,,8956,2014-11-26 19
136938627,330922270,1,,3476,2014-11-24 13
137234166,350677771,1,94gdvut,13230,2014-12-02 16
137234166,134713882,1,,6513,2014-11-23 18
137249760,280122104,1,,1483,2014-11-24 20
137349798,297943617,1,,5232,2014-11-25 10
137452224,320526800,1,,5894,2014-12-11 15
137452224,246040419,1,9rf9pn1,10533,2014-12-11 14
137452224,138914883,1,,1863,2014-12-14 21
13747836,120156476,1,99nf3ic,5271,2014-12-16 14
137572335,188041747,1,9rnrmov,552,2014-12-08 21
137572335,105445404,1,,12998,2014-12-03 18
137686722,322567903,3,,7021,2014-12-11 23
13773234,268364016,1,99su2rg,12464,2014-11-21 21
137756820,372754980,1,95b9ma1,5653,2014-12-04 18
137882256,298802445,1,,12564,2014-12-10 12
13795797,286201089,1,9qs6slk,11279,2014-11-30 15
138062871,202346645,1,975ch5g,6513,2014-12-13 11
138062871,154897953,1,,2170,2014-12-05 19
138090321,52381239,1,,12172,2014-12-15 01
138090321,254438032,1,9r779ls,13852,2014-12-16 19
13822014,188434403,1,,5689,2014-12-08 01
138222096,162408956,1,,1121,2014-11-29 22
138222096,191438652,1,,5232,2014-12-05 23
13826802,377889908,1,,3032,2014-11-29 22
138275253,311391542,1,,6512,2014-11-22 14
138287418,59729166,1,97u3ic6,10392,2014-11-20 20
138287418,113163366,1,97u3icv,10894,2014-11-21 20
138292980,83345989,1,,13853,2014-11-27 17
138427420,25367551,1,,11279,2014-11-24 00
138427420,188583974,1,,3770,2014-12-02 20
138679807,270439331,1,9rdaj1f,1863,2014-12-06 22
138703963,34446947,1,,4721,2014-12-02 20
138736648,126836045,1,,11279,2014-11-26 12
138738586,95480604,3,,11076,2014-11-23 19
138954193,261834068,1,,6717,2014-12-14 13
138954991,343538778,1,,14079,2014-11-28 21
139231663,339675586,1,,9412,2014-12-18 22
139261450,19420995,1,,5399,2014-12-05 16
139325977,245723150,1,,8930,2014-12-11 00
139416196,278327819,1,,1863,2014-11-30 20
139416196,225793970,1,,2825,2014-12-12 00
139669276,358980516,1,,5002,2014-12-01 16
139680277,147727781,1,,10392,2014-12-05 05
140087222,369261341,3,,1736,2014-12-10 18
140107859,44792427,1,,5027,2014-12-11 19
140238377,279445283,1,95qh3uf,9516,2014-11-23 20
140321927,177240806,1,,3368,2014-12-15 20
140321927,288410794,1,956mjor,9529,2014-11-25 15
140342846,96829101,1,9r66olu,5204,2014-12-14 09
140342846,374636369,1,9r66dpi,2825,2014-12-13 23
140342846,269989443,1,9r66j4g,2825,2014-12-16 21
14041437,329535534,1,9504d42,4195,2014-11-21 08
14041437,52538195,3,,6344,2014-12-05 21
14046120,101579051,1,,675,2014-11-18 22
140503562,404130332,1,tfn0a5a,2513,2014-12-12 17
140692268,55378,1,,3381,2014-11-21 18
140707076,366761873,1,,4370,2014-12-13 13
140710814,228544884,4,944bdrj,3330,2014-11-20 21
140722865,399575952,1,,6402,2014-11-25 23
140733671,14734487,1,9rfi7hb,10120,2014-12-17 21
140768807,10931414,1,,9397,2014-12-11 23
140768807,231915823,1,,13230,2014-11-22 18
140768807,54565114,1,,5399,2014-12-14 08
140793398,368223720,1,94ekhh3,5689,2014-12-17 20
140819924,11141249,1,,5503,2014-11-30 13
140819924,71364425,1,,3760,2014-12-02 21
140853383,160574986,1,,3064,2014-11-19 08
14085726,244277499,1,,767,2014-11-28 20
1409053,110512916,1,,4382,2014-11-19 09
140948105,10719749,1,,3381,2014-11-19 19
140948105,269020219,1,,11623,2014-11-27 13
141089654,368557433,1,,5894,2014-11-23 22
141089654,198006617,1,,6295,2014-11-20 13
141355286,320681023,1,9902f5u,10894,2014-12-12 07
141374267,122552099,1,,10975,2014-11-19 01
141634973,16134119,1,94w01ch,7549,2014-12-18 17
141828374,196986614,1,,5127,2014-12-12 14
141875090,334826582,1,96epb4d,9790,2014-12-17 12
141881327,378600021,1,9rdm0s6,7484,2014-11-30 21
141901811,45952108,1,,11824,2014-11-21 23
141930392,144846683,1,95riktt,4111,2014-11-25 13
142094433,196682458,1,,13230,2014-12-14 07
142163439,97179235,1,9qkg6mt,1863,2014-12-08 11
142191573,346436934,1,96b9udi,6000,2014-12-08 20
142212219,19581305,1,,10894,2014-11-26 02
142225362,28029800,1,,4435,2014-12-13 01
142249578,367219357,1,,13230,2014-12-04 20
142249578,320622816,1,95lkcwc,5027,2014-12-14 08
142258047,54785356,1,99d5mst,7939,2014-12-09 20
142281897,388298223,1,,1083,2014-12-09 09
142281897,343988103,1,96q5gk0,5027,2014-11-27 08
142281897,266548235,1,96q5gh0,5399,2014-11-23 19
142281897,350064732,1,96q5gwa,11824,2014-11-21 12
142309164,73647139,1,95wgvli,9526,2014-12-08 17
142309164,319568107,1,,10223,2014-11-21 02
142366506,22463785,1,,11623,2014-12-18 11
14281659,152485334,1,,10250,2014-12-04 12
14352051,270964482,1,,3368,2014-12-06 00
14352051,141359068,1,,5232,2014-12-06 22
1436494,51727471,1,,13230,2014-11-26 18
14663536,49445012,1,,3156,2014-12-16 00
14667526,177637716,1,,13230,2014-12-12 23
14667526,75236974,1,,11279,2014-12-15 23
14667526,355088046,1,,11241,2014-12-10 23
14698558,85518665,1,,5867,2014-12-13 12
14698558,114209026,1,9qv9et3,7299,2014-12-12 10
14705785,100628512,1,,4280,2014-12-02 21
14734879,317833443,1,,3424,2014-12-17 08
14749675,357913472,1,,6513,2014-11-20 23
14749675,327100326,1,,6513,2014-11-20 23
14813446,108814355,1,99ujm6m,9261,2014-12-07 12
14851807,25266435,1,9healtw,5503,2014-12-14 10
14851807,259094876,1,9heajdk,4159,2014-12-13 19
14851807,51875212,1,,7957,2014-11-25 00
14971519,185403540,1,,6513,2014-12-11 23
14971519,117341343,1,,10740,2014-12-12 21
14989897,377077299,1,,10984,2014-12-08 16
15087166,318894219,1,,6969,2014-12-07 08
15101323,35466300,1,,10567,2014-12-03 03
15130417,111845567,1,,4273,2014-12-06 05
15314902,370742893,1,,6512,2014-11-21 08
15392650,158138125,1,,4190,2014-12-06 11
15397885,217262343,1,,13230,2014-12-05 07
15459124,299838713,1,,8877,2014-12-07 20
15459124,142271451,1,,5727,2014-11-26 00
15560848,113669794,2,,12184,2014-11-19 22
15590635,224682615,1,96at169,3647,2014-12-17 19
1569064,49637985,1,,5399,2014-11-22 14
1569064,132924811,1,9551c7p,3662,2014-12-05 09
1569064,158134471,1,9551ch5,3662,2014-12-05 09
15695755,154015751,1,9qvppnq,11295,2014-11-30 20
15715042,256283641,1,95q5w0a,10533,2014-12-05 17
15752995,80753606,1,95a5khu,9561,2014-12-11 10
15811489,199445916,1,,2993,2014-11-21 20
15811489,372981844,1,979k429,6255,2014-12-10 16
15852880,96164815,1,,10590,2014-12-11 00
16039984,133112350,1,,12345,2014-11-24 17
16183555,82412633,1,,1863,2014-11-18 21
16187146,33480026,1,,2132,2014-12-11 22
16211815,120924822,1,,9516,2014-12-02 13
16211815,23407755,1,,9516,2014-12-18 19
16278163,370351518,1,,6054,2014-11-26 11
16409092,279455508,1,,11552,2014-11-21 20
1645285,271682143,1,95q5lew,5399,2014-11-30 10
1645285,235712562,1,,14079,2014-11-24 21
16698082,119677893,1,94ow37m,5027,2014-12-15 16
16698082,246385080,1,94ow37l,5127,2014-11-24 11
16698082,336567395,1,94owcri,2284,2014-12-13 22
16861045,349429565,1,,1121,2014-12-12 00
16974739,2841056,1,,769,2014-12-03 22
16974739,193113283,1,99be9gg,9790,2014-12-10 21
16981954,144682955,1,,5395,2014-12-05 06
17043313,352258482,1,,8291,2014-12-14 09
17197201,57870389,1,,8771,2014-11-24 20
17223010,70789590,1,,13230,2014-12-01 21
17223010,41731404,1,,2825,2014-12-13 07
17321395,180609658,1,,1863,2014-12-10 09
17520472,120960597,1,,9833,2014-12-14 06
17547832,87816445,1,95qngh4,12328,2014-12-07 19
17547832,75660555,1,95qng6g,7767,2014-12-07 19
17568352,307577649,1,94gqlgf,14079,2014-12-02 23
17613541,9191310,1,,4269,2014-12-09 21
17613541,194512892,1,,5027,2014-12-01 16
17636512,390691986,1,,1488,2014-12-11 19
17747356,64624804,1,,9053,2014-11-27 12
17789593,350602577,1,946pbj0,11279,2014-12-12 15
17813065,268017675,1,,5894,2014-12-17 23
17813065,89858499,1,,10661,2014-12-15 13
17813065,7433435,1,,5399,2014-11-18 09
17825629,226042047,1,,2170,2014-12-09 22
17842159,175417494,1,94oo36b,7995,2014-12-11 21
17891326,81996102,1,,4370,2014-11-22 22
17900605,2103257,2,,110,2014-11-19 14
17968996,256756123,1,,6648,2014-11-27 09
18032488,192113957,1,,6513,2014-12-10 08
18037570,9166979,1,mtjgo7m,5232,2014-12-04 20
18055459,257756869,1,,6054,2014-12-12 10
18055459,281941218,1,,3074,2014-12-14 20
18410569,54973736,1,,10984,2014-12-07 14
18480256,68984180,1,,5027,2014-11-28 20
18500740,97966402,1,,6513,2014-11-18 11
18575662,362717520,1,,1863,2014-11-27 22
18575662,136135499,1,,9261,2014-12-10 15
18704653,361786209,1,951ht0f,150,2014-12-07 12
18704653,257478743,1,,12791,2014-11-20 23
18793720,260721263,1,,14079,2014-11-30 09
18793720,353180716,1,,4370,2014-11-25 20
18793720,402674639,1,,5204,2014-11-29 20
18797311,32676727,1,,6000,2014-12-15 11
18819088,66346322,1,9q235hi,13230,2014-12-15 08
18819088,392898180,1,,11178,2014-11-24 21
18819088,270202378,1,,5232,2014-11-26 18
18835171,43820823,1,944cqek,8561,2014-11-26 21
18870787,182298119,1,95cm3ff,13230,2014-12-14 17
18870787,374370335,1,,1863,2014-12-10 22
18942139,204541235,1,,1863,2014-12-05 09
18942139,394316714,1,,5689,2014-12-05 13
18961519,45203078,1,,2251,2014-12-02 09
19037266,228290566,1,9rf4ch5,8967,2014-11-18 08
19063063,93083642,1,99ac7ot,292,2014-12-06 13
19170635,218655438,1,95wguta,4296,2014-12-11 23
19230620,357382795,1,,14079,2014-11-28 19
19258427,298615892,1,95q6icq,12569,2014-11-19 20
19345853,89823445,1,,7032,2014-12-05 17
19350731,393214198,1,,1843,2014-12-05 10
19402409,288228702,1,,11552,2014-12-16 18
19545776,181510103,1,,7383,2014-11-26 21
19611485,302359884,1,9suu4ws,231,2014-11-24 09
19841993,304664870,1,9r2so69,13980,2014-11-18 20
19842401,384095074,1,94dfi4k,9579,2014-12-18 21
20007624,231546501,1,9rfsjek,6000,2014-12-04 12
20014440,291980611,1,,3544,2014-11-18 07
20130960,296525018,1,9rnek6a,5867,2014-11-26 23
20130960,345053807,1,,12630,2014-12-07 21
20130960,285973344,1,9rnek1u,4296,2014-11-28 22
2022640,396013638,3,,7961,2014-11-25 21
20432022,165950113,1,,3099,2014-12-16 10
20464299,73316692,2,,3502,2014-12-14 15
20471628,179018472,1,963idpj,6344,2014-12-11 13
20472321,202016299,1,,10894,2014-11-23 06
20542020,267914368,1,,10740,2014-12-15 00
20588799,165938456,1,9434l1a,5399,2014-12-02 22
20627865,41564942,1,,3431,2014-12-01 22
2074705,404023023,1,,5894,2014-11-28 16
20867289,393694542,1,,3827,2014-11-19 18
20940726,363748061,1,96qf4d4,13230,2014-12-10 19
21060159,85794087,3,961nfbo,150,2014-12-15 21
21120942,16671614,2,,2953,2014-11-28 00
21128922,44942740,1,,3296,2014-11-30 16
21172095,275061008,1,,11537,2014-11-20 17
21215550,134510159,1,,6985,2014-11-19 16
21246981,395120173,1,,5689,2014-12-04 11
21251460,37460278,1,,9413,2014-11-21 20
21333723,128029025,1,,9516,2014-12-10 11
21333723,268394718,1,,4295,2014-12-17 20
21405360,21963565,1,,5494,2014-12-02 22
2146741,272587027,1,,1863,2014-12-01 15
2146741,148992532,1,,10740,2014-12-05 15
21478743,149673171,1,,12328,2014-12-17 14
21571608,401679024,1,94gqomp,10507,2014-12-17 10
2158792,343723590,1,,7124,2014-11-20 05
2158792,352081255,1,,8892,2014-12-06 19
21589587,273976511,1,,7955,2014-11-30 22
21619785,315980011,1,,5027,2014-11-21 20
21633531,55515107,1,,2683,2014-11-21 22
21655296,362095346,1,,13500,2014-12-18 22
21737559,143255507,1,,3252,2014-12-14 03
21737559,396271652,4,,5388,2014-12-05 11
21866937,357945456,1,96n4dgc,3628,2014-12-12 23
21888150,326528134,1,,12452,2014-11-19 07
21959607,243523959,1,,1863,2014-12-14 09
22099113,11283050,1,9930ci5,3099,2014-12-10 22
22104801,310481673,1,,10703,2014-12-14 00
22165620,312999034,1,,13230,2014-11-19 19
22194714,358862279,1,9q1c4c0,8371,2014-12-12 22
22299834,369760368,1,94l5mft,4704,2014-12-12 08
2231431,136173167,1,951i235,6648,2014-12-18 21
22472796,212713505,1,,11623,2014-12-16 11
22625052,147217311,1,99ct37j,2825,2014-12-12 10
22820098,86984990,1,,6655,2014-11-26 04
22826938,317751954,1,9qsibsm,3662,2014-11-19 22
22881829,238391762,1,,5399,2014-12-10 18
23005111,171494605,1,,13599,2014-12-09 20
23074903,34242978,1,,8956,2014-11-19 20
23209024,152612565,1,,12630,2014-11-30 16
23222362,232829497,1,9rf9qt5,5514,2014-11-20 10
23246977,314615028,1,,7311,2014-12-11 08
23300635,382142846,1,,5689,2014-12-11 16
23300635,227422931,1,,13926,2014-12-01 19
23475043,39871097,1,,12921,2014-12-12 10
23565367,319231895,1,,13338,2014-12-08 22
23565367,247150964,1,,1421,2014-12-10 21
23631475,157755973,1,,1863,2014-11-23 17
23685877,143232354,1,mt5pb1q,1863,2014-11-29 14
23685877,26151499,2,mt5pb12,5084,2014-12-07 15
23749054,174734153,1,,5689,2014-11-27 12
23749054,130992904,1,ff6b1e0,8662,2014-11-25 14
23749054,224072942,1,ff6b1or,2362,2014-11-19 14
23840266,212766722,1,,2513,2014-11-22 06
23867626,148124527,1,956j7e7,3544,2014-12-08 22
23880565,375618080,1,,5201,2014-12-03 21
23975572,125558329,1,95ufiad,6648,2014-12-07 10
24076138,114230928,1,,10661,2014-12-12 00
24076138,207935293,1,,3099,2014-12-16 21
24116848,199409585,1,,7767,2014-12-09 21
24163963,128158624,1,,5027,2014-12-04 09
24163963,112077014,1,,11279,2014-12-03 10
24163963,251461618,1,95lkwkq,8291,2014-12-06 20
24348097,227042637,1,,4396,2014-11-24 21
2439733,336987278,1,,11279,2014-12-08 05
24435637,120678042,1,9r7dbj6,4370,2014-12-01 22
24455710,51267923,1,96kbpqd,3628,2014-12-11 20
24470302,67503099,1,,5232,2014-12-05 23
2454724,350870037,1,,6512,2014-12-14 04
24868414,44938714,1,,5232,2014-12-18 10
24868414,201039226,1,,989,2014-12-17 21
24953902,154687853,1,,5399,2014-11-27 01
24979258,80936541,1,,5399,2014-12-07 13
25081795,71124900,1,9r60rqm,5492,2014-11-20 09
25275595,39301821,1,,9638,2014-12-08 02
25379071,165272386,1,,1863,2014-11-21 21
25428250,322726998,1,,5908,2014-12-05 23
25506922,221124626,1,,5395,2014-12-02 11
25573066,99094961,1,94mnrdc,11470,2014-12-17 23
25580680,158463588,1,95q6rb6,11058,2014-12-15 18
25609192,188610977,4,,3979,2014-11-30 22
25647154,245306768,1,,874,2014-12-08 21
25737478,132193718,1,,13230,2014-11-21 16
25737478,359457249,3,9515kk9,6344,2014-12-14 14
25737478,200454934,1,,6513,2014-12-04 10
25770604,77127332,1,,5486,2014-12-16 20
25842241,182996544,1,96ndjjo,9397,2014-11-25 16
25862467,239513744,1,,6375,2014-12-17 14
26065654,107056900,3,9qb7l1v,12304,2014-12-17 22
26119669,92967021,1,,5894,2014-11-25 22
26119669,259212431,1,,11279,2014-11-25 08
26119669,331442163,1,,5027,2014-12-14 22
26119669,81297719,1,,12189,2014-11-25 09
26188510,401348927,1,,889,2014-11-19 16
26568130,283729800,1,,4520,2014-12-11 22
2663914,317527149,1,,12194,2014-11-30 16
26675383,222364441,1,,437,2014-12-10 21
26916025,10520546,1,,13230,2014-12-15 07
27142663,309176871,1,,3472,2014-11-20 13
27142663,323427966,1,,7767,2014-12-08 20
27151132,335774146,1,,713,2014-12-17 08
27151132,36034430,1,,13763,2014-11-19 23
27317801,311362860,1,954f4oh,1303,2014-11-26 14
27317801,135014022,1,,5395,2014-11-25 15
27317801,274139041,1,,242,2014-12-02 11
27433523,222989538,1,,3628,2014-11-21 20
27496280,23296482,1,,5894,2014-12-10 00
27553634,347377497,1,,6000,2014-12-14 05
27553634,366046826,1,96hfost,9130,2014-12-13 20
27692327,352023504,1,,11279,2014-11-28 10
27741107,322648133,1,96vno52,3397,2014-12-08 15
27829982,393373522,1,,9614,2014-11-29 22
27949808,284474245,1,,3275,2014-11-22 18
28036955,339515048,1,,11623,2014-12-12 02
28049015,10467788,1,,4110,2014-11-25 02
28148492,340142278,1,,5395,2014-12-11 09
28438301,104223050,1,95qqgpv,889,2014-11-20 13
28438301,391723969,1,95qqgp2,6648,2014-12-09 13
28832618,367355492,1,,6513,2014-12-17 17
28847414,128186279,1,99snmdn,3381,2014-12-03 22
28929563,199211880,1,99b2s3f,13230,2014-11-30 20
28929563,198566267,1,99b2scd,5894,2014-12-13 21
28929563,69905051,1,99b2sbm,5399,2014-12-05 23
29074499,345718839,1,,11623,2014-11-25 00
29120381,134339635,3,95wjmev,3944,2014-12-12 14
29138075,3661787,1,9qv0mi6,5027,2014-11-30 17
29148188,275648743,1,,14079,2014-11-29 03
29375912,296687672,1,9regmuf,6513,2014-12-16 21
29375912,203207018,1,9rdj95p,2825,2014-11-19 12
29397278,266512929,2,,10533,2014-11-25 22
29427875,70255387,1,,6513,2014-12-14 08
29700836,367006472,1,,2883,2014-11-21 17
29713580,330253501,1,,10392,2014-11-20 17
29759522,275962906,1,,12230,2014-11-25 17
29860448,3258471,1,,10121,2014-12-06 14
29860448,254727415,1,95qf0tn,5399,2014-12-09 11
29860448,238876411,1,95qf0ui,1863,2014-12-06 23
29869520,141261204,1,,4642,2014-11-25 07
29917208,258849423,1,,6640,2014-11-30 12
30192099,285389112,1,,4327,2014-12-11 21
30361389,275285841,1,,9790,2014-12-16 22
30509166,216450474,1,,11140,2014-11-29 10
30660351,159200411,3,,1863,2014-12-05 16
30727623,1719385,1,992vhkq,5232,2014-11-19 20
30756318,310958080,1,9554o12,2739,2014-12-03 16
30898041,228014340,1,,9559,2014-11-25 07
30903688,145184480,1,,1686,2014-12-16 19
30973774,229554257,1,,9516,2014-11-21 11
30994693,27526266,1,,10984,2014-11-20 22
30994693,231376041,1,,492,2014-12-03 16
30995101,6424613,3,,14079,2014-12-18 16
30995101,224088877,1,,10894,2014-12-13 07
30995101,199473409,1,94h6ddv,10901,2014-12-13 21
31031143,369645362,1,947uubb,7549,2014-12-16 15
31096351,222414405,1,,13763,2014-12-15 11
31115344,383609427,1,,8126,2014-12-05 17
31161766,133201286,1,,4561,2014-12-11 21
31204024,194275513,1,,4587,2014-11-20 15
31204024,257742273,1,,6054,2014-11-28 06
31235056,133516664,1,,1483,2014-12-11 22
3129907,54767724,1,,9517,2014-12-01 00
3129907,287176113,1,,4676,2014-12-03 17
3129907,232259246,1,,2825,2014-12-07 20
3129907,351197660,1,,4676,2014-12-02 00
31328524,372440384,1,,2016,2014-12-12 05
31419541,354590386,1,9rg926k,6513,2014-12-14 16
31419541,216157745,1,9rg926s,2883,2014-11-28 23
31446982,270200295,1,,9664,2014-11-30 18
31446982,226017205,1,,7401,2014-11-28 23
31446982,19382171,1,,12113,2014-12-02 23
31510354,378537293,1,94ek3rj,337,2014-12-12 19
31515589,1643253,1,,3472,2014-12-10 18
31515589,220956347,1,,2825,2014-12-11 10
31538959,348636511,1,,5399,2014-11-20 21
31619065,252181937,1,,7831,2014-11-24 01
31663549,186680379,3,99bmrkq,12546,2014-12-04 14
317091,61315700,1,,9086,2014-12-10 22
31723534,26322472,1,956s7bg,5204,2014-12-03 12
31790077,28654841,1,,5027,2014-12-01 18
32080690,236153994,1,9420iut,5689,2014-12-12 08
32166145,270583381,1,94eogs3,3099,2014-12-12 22
32166145,263223239,1,94eoelq,9604,2014-12-06 09
32358007,143168860,1,,13846,2014-12-05 19
