item,0,1,2,3,4,5,6,7,8,9,10,11,12
11465955_240311446,0,0,0,0,0,0,0,0,1,0,0,0,5.0
28165193_146314065,1,0,0,0,0,0,0,0,0,0,0,0,57.0
33420619_355292943,0,0,0,0,1,0,0,0,0,0,0,0,27.0
10908534_366523230,1,0,0,0,0,0,0,0,0,0,0,0,55.0
122850815_263281019,1,0,0,0,0,0,0,0,0,0,0,0,51.0
141137969_315967315,0,0,0,0,0,0,0,0,1,0,0,0,22.0
34705588_54936760,0,0,0,0,1,0,0,0,0,0,0,0,29.0
119282190_12654580,0,0,0,0,0,0,0,0,1,0,0,0,11.0
116922236_292683604,0,0,0,0,0,0,0,0,1,0,0,0,14.0
46896518_51858923,0,0,0,0,0,0,0,0,1,0,0,0,12.0
25551130_393386296,0,0,0,0,1,0,0,0,0,0,0,0,39.0
16981954_289438563,1,0,0,0,0,0,0,0,0,0,0,0,57.0
120690949_278365977,0,0,0,0,1,0,0,0,0,0,0,0,32.0
64445937_222769725,0,0,0,0,0,0,0,0,1,0,0,0,9.0
56508471_129337660,1,0,0,0,0,0,0,0,0,0,0,0,64.0
41693266_75724249,0,0,0,0,1,0,0,0,0,0,0,0,35.0
33039199_136089311,0,0,0,0,1,0,0,0,0,0,0,0,29.0
29120153_377014236,0,0,0,0,0,0,0,0,1,0,0,0,11.0
101323579_33373959,1,0,0,0,0,0,0,0,0,0,0,0,53.0
17146951_349737010,1,0,0,0,0,0,0,0,0,0,0,0,72.0
33567919_310204757,1,0,0,0,0,0,0,0,0,0,0,0,56.0
2297827_280470264,1,0,0,0,0,0,0,0,0,0,0,0,52.0
28929563_289356217,0,0,0,0,1,0,0,0,0,0,0,0,25.0
134236257_286479491,1,0,0,0,0,0,0,0,0,0,0,0,65.0
17891326_145174879,0,0,0,0,1,0,0,0,0,0,0,0,32.0
122753960_99600652,0,0,0,0,1,0,0,0,0,0,0,0,28.0
26385289_375417817,0,0,0,0,0,0,0,0,1,0,0,0,4.0
123643658_349663143,0,0,0,0,0,0,0,0,1,0,0,0,14.0
113598767_384566793,0,0,0,0,0,0,0,0,1,0,0,0,13.0
115169447_7000733,0,0,0,0,0,0,0,0,1,0,0,0,4.0
5058446_84670205,0,0,0,0,0,0,0,0,1,0,0,0,4.0
15769615_254312586,0,0,0,0,0,0,0,0,1,0,0,0,9.0
123159968_194405773,0,0,0,0,0,0,0,0,1,0,0,0,5.0
111345634_311323706,0,0,0,0,0,0,0,1,0,0,0,0,
101680957_136027822,0,0,0,0,1,0,0,0,0,0,0,0,38.0
111435559_119175242,0,0,0,0,0,0,0,0,1,0,0,0,1.0
142057659_321644235,1,0,0,0,0,0,0,0,0,0,0,0,62.0
136592694_376429520,0,0,0,0,0,0,0,0,1,0,0,0,6.0
117460448_109418058,0,0,0,0,1,0,0,0,0,0,0,0,28.0
101691535_9855811,0,0,0,0,1,0,0,0,0,0,0,0,35.0
54266285_356994127,1,0,0,0,0,0,0,0,0,0,0,0,58.0
6520580_263373175,1,0,0,0,0,0,0,0,0,0,0,0,56.0
103823974_140198463,0,0,0,0,1,0,0,0,0,0,0,0,28.0
110083351_152782584,0,0,0,0,1,0,0,0,0,0,0,0,33.0
26968945_114283240,0,0,0,0,0,0,0,0,1,0,0,0,22.0
3235573_134522876,1,0,0,0,0,0,0,0,0,0,0,0,55.0
118359822_379077528,0,0,0,0,1,0,0,0,0,0,0,0,25.0
14749675_143463761,0,0,0,0,1,0,0,0,0,0,0,0,31.0
10238478_240783784,0,0,0,0,1,0,0,0,0,0,0,0,32.0
64860450_193844541,0,0,0,0,0,0,0,0,1,0,0,0,2.0
117974829_248882935,0,0,0,0,0,0,0,0,1,0,0,0,17.0
56097260_21471743,0,0,0,0,1,0,0,0,0,0,0,0,33.0
37982180_374030602,0,0,0,0,0,0,0,0,1,0,0,0,7.0
10258551_400211426,1,0,0,0,0,0,0,0,0,0,0,0,52.0
40619641_329353034,0,0,0,0,1,0,0,0,0,0,0,0,33.0
33379249_217839179,0,0,0,0,0,0,0,0,1,0,0,0,14.0
140644193_136186959,0,0,0,0,1,0,0,0,0,0,0,0,36.0
126892116_41438271,0,0,0,0,0,0,0,0,1,0,0,0,12.0
37165541_244638633,1,0,0,0,0,0,0,0,0,0,0,0,59.0
128136003_326774766,1,0,0,0,0,0,0,0,0,0,0,0,52.0
130249082_342581636,0,0,0,0,0,0,0,0,1,0,0,0,4.0
132084641_176840612,1,0,0,0,0,0,0,0,0,0,0,0,52.0
129186966_398643100,0,0,0,0,1,0,0,0,0,0,0,0,36.0
16193668_293349244,1,0,0,0,0,0,0,0,0,0,0,0,52.0
27226408_377974353,0,0,0,0,1,0,0,0,0,0,0,0,27.0
13505790_45809933,1,0,0,0,0,0,0,0,0,0,0,0,58.0
43154575_205648574,1,0,0,0,0,0,0,0,0,0,0,0,50.0
109325111_323491926,1,0,0,0,0,0,0,0,0,0,0,0,49.0
55147304_244087312,0,0,0,0,0,0,0,0,1,0,0,0,5.0
139798426_56198650,0,0,0,0,1,0,0,0,0,0,0,0,31.0
39023912_145156119,0,0,0,0,1,0,0,0,0,0,0,0,25.0
11759070_319962252,0,0,0,0,0,0,0,0,1,0,0,0,5.0
27379238_182309119,0,0,0,0,0,0,0,0,1,0,0,0,8.0
61583618_67286086,0,0,0,0,1,0,0,0,0,0,0,0,33.0
13176021_52179466,1,0,0,0,0,0,0,0,0,0,0,0,53.0
58306059_378436696,0,0,0,0,1,0,0,0,0,0,0,0,48.0
35773637_45448494,0,0,0,0,1,0,0,0,0,0,0,0,44.0
29518607_278748893,0,0,0,0,0,0,0,0,1,0,0,0,11.0
51940907_297892730,1,0,0,0,0,0,0,0,0,0,0,0,50.0
20389512_142675899,0,0,0,0,1,0,0,0,0,0,0,0,38.0
21206283_149046026,1,0,0,0,0,0,0,0,0,0,0,0,60.0
41619394_295414609,0,0,0,0,1,0,0,0,0,0,0,0,32.0
131739593_87853928,1,0,0,0,0,0,0,0,0,0,0,0,51.0
109709478_167247230,1,0,0,0,0,0,0,0,0,0,0,0,59.0
114121871_325322068,0,0,0,0,1,0,0,0,0,0,0,0,34.0
28579160_195284350,0,0,0,0,1,0,0,0,0,0,0,0,35.0
23654275_199054073,1,0,0,0,0,0,0,0,0,0,0,0,60.0
38684975_138798126,1,0,0,0,0,0,0,0,0,0,0,0,69.0
112120555_123779118,0,0,0,0,0,0,0,0,1,0,0,0,4.0
17408911_77141111,0,0,0,0,0,0,0,0,1,0,0,0,5.0
49099929_373648327,0,0,0,0,0,0,0,1,0,0,0,0,
109914849_377482185,1,0,0,0,0,0,0,0,0,0,0,0,62.0
135579033_377332581,1,0,0,0,0,0,0,0,0,0,0,0,65.0
61628441_355705924,1,0,0,0,0,0,0,0,0,0,0,0,59.0
102539029_22642169,1,0,0,0,0,0,0,0,0,0,0,0,58.0
139661068_161696543,0,0,0,0,1,0,0,0,0,0,0,0,33.0
41960104_275347731,0,0,0,0,0,0,0,0,1,0,0,0,13.0
102873892_329402786,0,0,0,0,0,0,0,0,1,0,0,0,13.0
41835343_38867352,0,0,0,0,1,0,0,0,0,0,0,0,27.0
14705785_111672850,1,0,0,0,0,0,0,0,0,0,0,0,52.0
131975939_19150372,0,0,0,0,1,0,0,0,0,0,0,0,38.0
110815255_337786397,0,1,0,0,0,0,0,0,0,0,0,0,52.0
127520340_34102362,0,0,0,0,0,0,0,0,1,0,0,0,14.0
54383042_156886049,0,0,0,0,0,0,0,0,1,0,0,0,2.0
129319377_245229122,1,0,0,0,0,0,0,0,0,0,0,0,60.0
50936023_270663751,1,0,0,0,0,0,0,0,0,0,0,0,54.0
124400861_43451729,1,0,0,0,0,0,0,0,0,0,0,0,57.0
23891314_243077804,0,0,0,0,0,0,0,0,1,0,0,0,4.0
36537956_359231603,1,0,0,0,0,0,0,0,0,0,0,0,61.0
121478510_320839736,0,0,0,0,1,0,0,0,0,0,0,0,42.0
63149078_61163861,0,0,0,0,1,0,0,0,0,0,0,0,42.0
37926938_104198152,0,0,0,0,1,0,0,0,0,0,0,0,39.0
115336058_181859396,1,0,0,0,0,0,0,0,0,0,0,0,54.0
105012332_370844508,1,0,0,0,0,0,0,0,0,0,0,0,65.0
33131047_271655088,0,0,0,0,1,0,0,0,0,0,0,0,36.0
101383552_404166661,0,0,0,0,1,0,0,0,0,0,0,0,45.0
35645921_218897408,0,0,0,0,0,0,0,0,1,0,0,0,6.0
38290283_232576199,1,0,0,0,0,0,0,0,0,0,0,0,51.0
1983283_130830252,0,0,0,0,0,0,0,0,1,0,0,0,1.0
56419563_44100830,0,0,0,0,0,0,0,0,1,0,0,0,3.0
21506490_221648512,1,0,0,0,0,0,0,0,0,0,0,0,50.0
52004090_163692994,0,0,0,0,0,0,0,0,1,0,0,0,6.0
63801212_71285955,0,0,0,0,1,0,0,0,0,0,0,0,34.0
106295180_239059661,0,0,0,0,1,0,0,0,0,0,0,0,38.0
64306047_161252163,1,0,0,0,0,0,0,0,0,0,0,0,71.0
41461447_294731148,0,0,0,0,0,0,1,0,0,0,0,0,33.0
128024751_316734932,0,0,0,0,0,0,0,0,0,0,1,0,15.0
45649043_111320817,0,0,0,1,0,0,0,0,0,0,0,0,
15104677_252141362,1,0,0,0,0,0,0,0,0,0,0,0,52.0
37018769_75288743,1,0,0,0,0,0,0,0,0,0,0,0,51.0
27020443_3982085,1,0,0,0,0,0,0,0,0,0,0,0,64.0
103823974_119256722,0,0,0,0,0,0,0,0,1,0,0,0,2.0
140722865_148066959,1,0,0,0,0,0,0,0,0,0,0,0,72.0
64567188_76619323,1,0,0,0,0,0,0,0,0,0,0,0,52.0
117000287_17215660,1,0,0,0,0,0,0,0,0,0,0,0,51.0
33635794_66084399,0,0,0,0,1,0,0,0,0,0,0,0,26.0
122138783_166090490,0,0,0,0,1,0,0,0,0,0,0,0,46.0
22640271_14006156,0,0,0,0,1,0,0,0,0,0,0,0,38.0
15965149_230298627,1,0,0,0,0,0,0,0,0,0,0,0,53.0
122485421_121325777,0,0,0,0,0,0,0,0,1,0,0,0,4.0
15910300_71518700,1,0,0,0,0,0,0,0,0,0,0,0,61.0
36591830_253832473,1,0,0,0,0,0,0,0,0,0,0,0,72.0
64259376_24747397,1,0,0,0,0,0,0,0,0,0,0,0,52.0
137452224_306770915,0,0,0,0,0,0,0,0,1,0,0,0,3.0
47222882_78971809,1,0,0,0,0,0,0,0,0,0,0,0,52.0
35528537_145657773,0,0,0,0,1,0,0,0,0,0,0,0,33.0
48449895_245159901,0,0,0,0,0,0,0,0,1,0,0,0,11.0
2657050_277044727,1,0,0,0,0,0,0,0,0,0,0,0,72.0
17613541_4515655,1,0,0,0,0,0,0,0,0,0,0,0,52.0
61356710_180575953,0,0,0,0,1,0,0,0,0,0,0,0,28.0
62294198_80480608,0,0,0,0,1,0,0,0,0,0,0,0,26.0
124843352_90290251,0,0,0,0,1,0,0,0,0,0,0,0,32.0
38114987_309052404,1,0,0,0,0,0,0,0,0,0,0,0,52.0
31974733_277451700,0,0,0,0,1,0,0,0,0,0,0,0,31.0
2048794_155469509,0,0,0,0,1,0,0,0,0,0,0,0,36.0
35111239_63008036,0,0,0,0,0,0,0,0,1,0,0,0,2.0
128604636_270527824,0,0,0,0,0,0,0,0,1,0,0,0,12.0
112995187_21198258,0,0,0,0,1,0,0,0,0,0,0,0,29.0
48154965_127276247,1,0,0,0,0,0,0,0,0,0,0,0,50.0
136031973_262335914,0,0,0,0,0,0,0,0,1,0,0,0,6.0
22625052_241663958,0,0,0,0,1,0,0,0,0,0,0,0,28.0
2657050_316470122,1,0,0,0,0,0,0,0,0,0,0,0,72.0
22361952_198400340,0,0,0,0,0,0,0,0,1,0,0,0,2.0
55643672_282146238,0,0,0,0,0,0,0,0,1,0,0,0,6.0
115060736_368180261,1,0,0,0,0,0,0,0,0,0,0,0,60.0
57959688_337196300,0,0,0,0,0,0,0,0,1,0,0,0,6.0
59814762_277929737,0,0,0,0,1,0,0,0,0,0,0,0,35.0
52321340_124428604,0,0,0,0,0,0,0,0,1,0,0,0,3.0
137507730_294304175,0,0,0,0,0,0,0,0,1,0,0,0,5.0
26619799_210877358,1,0,0,0,0,0,0,0,0,0,0,0,56.0
46409942_220555561,0,0,0,0,1,0,0,0,0,0,0,0,29.0
115248014_45582113,0,0,0,0,0,0,0,0,1,0,0,0,2.0
55453862_355457790,1,0,0,0,0,0,0,0,0,0,0,0,51.0
32690761_245145987,1,0,0,0,0,0,0,0,0,0,0,0,64.0
1670389_252924673,0,0,0,0,1,0,0,0,0,0,0,0,27.0
12219591_126403152,0,0,0,0,0,0,0,0,1,0,0,0,2.0
118992774_104917206,0,0,0,0,1,0,0,0,0,0,0,0,29.0
126153066_357999646,1,0,0,0,0,0,0,0,0,0,0,0,71.0
110024242_46200524,1,0,0,0,0,0,0,0,0,0,0,0,50.0
31561630_293943778,0,0,0,0,1,0,0,0,0,0,0,0,35.0
60134111_24736250,0,0,0,0,0,0,0,0,1,0,0,0,13.0
62312117_123124632,0,0,0,0,0,0,0,0,1,0,0,0,1.0
5493527_289661142,0,0,0,0,0,0,0,0,1,0,0,0,11.0
139305580_260647935,0,0,0,0,0,0,0,0,1,0,0,0,10.0
34841326_1481215,0,0,0,0,0,0,0,0,1,0,0,0,24.0
55183043_311781404,0,0,0,0,1,0,0,0,0,0,0,0,36.0
121592750_333571239,0,0,0,0,1,0,0,0,0,0,0,0,27.0
108461135_85103845,1,0,0,0,0,0,0,0,0,0,0,0,58.0
23986720_82419673,1,0,0,0,0,0,0,0,0,0,0,0,54.0
33358558_163190289,0,0,0,0,0,0,0,0,1,0,0,0,2.0
141279635_123180344,1,0,0,0,0,0,0,0,0,0,0,0,60.0
36708956_73240142,1,0,0,0,0,0,0,0,0,0,0,0,63.0
40301170_403811541,0,0,0,0,0,0,0,0,1,0,0,0,18.0
61776800_299381432,0,0,0,0,0,0,0,0,1,0,0,0,4.0
117227399_51160307,1,0,0,0,0,0,0,0,0,0,0,0,50.0
3313618_142414555,1,0,0,0,0,0,0,0,0,0,0,0,64.0
3125974_367843002,1,0,0,0,0,0,0,0,0,0,0,0,55.0
61211120_48124495,0,0,0,0,1,0,0,0,0,0,0,0,26.0
123869753_198738640,0,0,0,0,0,0,0,0,1,0,0,0,13.0
115433198_378921345,0,0,0,0,0,0,0,0,1,0,0,0,2.0
19225913_140674164,0,0,0,0,0,0,0,0,1,0,0,0,7.0
104378635_303106479,1,0,0,0,0,0,0,0,0,0,0,0,62.0
142074759_387890482,1,0,0,0,0,0,0,0,0,0,0,0,49.0
55396223_189890022,0,0,0,0,1,1,0,0,0,0,0,0,32.0
11700726_87190897,1,0,0,0,0,0,0,0,0,0,0,0,55.0
59978307_310625175,0,0,0,0,0,0,0,0,0,1,0,0,15.0
110374861_329095689,0,0,0,0,1,0,0,0,0,0,0,0,30.0
61622171_196465143,0,0,0,0,1,0,0,0,0,0,0,0,40.0
120998395_19040439,0,0,0,0,1,0,0,0,0,0,0,0,39.0
21021180_192754788,0,0,0,0,0,0,0,0,1,0,0,0,4.0
16796200_22723892,0,0,0,0,0,0,0,0,1,0,0,0,4.0
4419902_344151861,0,0,0,0,0,0,0,0,1,0,0,0,9.0
1050718_63184586,1,0,0,0,0,0,0,0,0,0,0,0,54.0
21446676_259973042,0,0,0,0,1,0,0,0,0,0,0,0,39.0
134693121_388088145,0,0,0,0,0,0,0,0,1,0,0,0,2.0
137071797_81803621,0,0,0,0,0,0,0,0,1,0,0,0,18.0
5047697_138138115,0,0,0,0,0,0,0,1,0,0,0,0,
53773250_361494768,0,0,0,0,1,0,0,0,0,0,0,0,34.0
107086484_289903280,0,0,0,0,1,0,0,0,0,0,0,0,25.0
21845676_184854570,0,0,0,0,1,0,0,0,0,0,0,0,30.0
25780147_242239701,0,0,0,0,0,0,0,0,1,0,0,0,6.0
43255249_135912857,0,0,0,0,0,0,0,0,1,0,0,0,8.0
29026196_271039166,0,0,0,0,0,0,0,0,0,0,1,0,5.0
123895721_247488898,1,0,0,0,0,0,0,0,0,0,0,0,50.0
45094832_393642172,0,0,0,0,1,0,0,0,0,0,0,0,39.0
44849042_177164768,0,0,0,0,1,0,0,0,0,0,0,0,33.0
3258715_156984252,0,0,0,0,0,0,0,0,1,0,0,0,2.0
123869753_28805339,0,0,0,0,0,0,0,0,1,0,0,0,14.0
1154422_302966659,0,0,0,0,0,0,0,0,1,0,0,0,6.0
107023157_300952495,0,0,0,0,1,0,0,0,0,0,0,0,39.0
49735239_319014222,0,0,1,0,0,0,0,0,0,0,0,0,58.0
123035069_76362186,0,0,0,0,1,0,0,0,0,0,0,0,39.0
39550457_9949641,1,0,0,0,0,0,0,0,0,0,0,0,53.0
60891335_100211543,0,0,0,0,1,0,0,0,0,0,0,0,28.0
54634253_53563345,0,0,0,0,0,0,0,0,1,0,0,0,11.0
11518326_77065687,1,0,0,0,0,0,0,0,0,0,0,0,60.0
38081264_171523689,0,0,0,0,1,0,0,0,0,0,0,0,26.0
31811749_180592656,0,0,0,0,1,0,0,0,0,0,0,0,30.0
139811719_152537267,1,0,0,0,0,0,0,0,0,0,0,0,70.0
19371422_286417205,0,0,0,0,0,0,0,0,1,0,0,0,3.0
110813545_137215289,0,0,0,0,1,0,0,0,0,0,0,0,28.0
20462589_78508933,0,0,0,0,1,0,0,0,0,0,0,0,30.0
137061855_41630073,0,0,0,0,0,0,0,0,1,0,0,0,2.0
40372444_88566953,0,0,0,0,1,0,0,0,0,0,0,0,47.0
27677108_393627904,0,0,0,0,0,0,0,0,1,0,0,0,2.0
46312028_173809365,0,0,0,0,1,0,0,0,0,0,0,0,48.0
106555430_113607643,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2490805_198590626,0,0,0,0,1,0,0,0,0,0,0,0,27.0
132609065_168200529,0,0,0,0,0,0,1,0,0,0,0,0,38.0
13036407_310505231,0,0,0,0,1,0,0,0,0,0,0,0,28.0
36181625_162270852,1,0,0,0,0,0,0,0,0,0,0,0,58.0
49887417_325257615,1,0,0,0,0,0,0,0,0,0,0,0,68.0
119216493_297932934,0,0,0,0,0,0,0,0,1,0,0,0,3.0
120169192_103598886,0,0,0,0,0,0,0,0,1,0,0,0,13.0
59860956_213766529,0,0,0,0,1,0,0,0,0,0,0,0,26.0
125034299_141001307,0,0,0,0,1,0,0,0,0,0,0,0,37.0
43255249_213590377,0,0,0,0,0,0,0,0,1,0,0,0,8.0
141254384_400988186,1,0,0,0,0,0,0,0,0,0,0,0,52.0
139325977_15253806,1,0,0,0,0,0,0,0,0,0,0,0,53.0
34946218_55838512,0,0,0,0,0,0,0,0,1,0,0,0,12.0
64466229_28880367,1,0,0,0,0,0,0,0,0,0,0,0,61.0
109328066_745464,1,0,0,0,0,0,0,0,0,0,0,0,58.0
40642465_368796248,0,0,0,0,1,0,0,0,0,0,0,0,39.0
101385490_200272259,0,0,0,0,1,0,0,0,0,0,0,0,40.0
124029668_318435228,0,0,0,0,1,0,0,0,0,0,0,0,35.0
59516208_182430241,0,0,0,0,1,0,0,0,0,0,0,0,34.0
106124534_57206328,1,0,0,0,0,0,0,0,0,0,0,0,53.0
21573717_205724058,0,0,0,0,1,0,0,0,0,0,0,0,34.0
130675466_239037766,1,0,0,0,0,0,0,0,0,0,0,0,50.0
129687162_358442855,1,0,0,0,0,0,0,0,0,0,0,0,72.0
129986448_202019253,1,0,0,0,0,0,0,0,0,0,0,0,69.0
130338104_123988965,0,0,0,0,0,0,0,0,0,1,0,0,13.0
10618497_278796025,0,0,0,0,1,0,0,0,0,0,0,0,31.0
10088967_379111416,0,0,0,0,0,0,0,0,1,0,0,0,1.0
139731337_264473317,0,0,0,0,1,0,0,0,0,0,0,0,26.0
114277412_24547121,0,0,0,0,1,0,0,0,0,0,0,0,35.0
11481240_269759445,0,0,0,0,0,0,0,0,1,0,0,0,2.0
122736404_72400188,1,0,0,0,0,0,0,0,0,0,0,0,71.0
60289814_34162827,0,0,0,0,0,0,0,0,1,0,0,0,11.0
116633690_18776289,0,0,0,0,0,0,0,0,1,0,0,0,1.0
105747179_43443668,0,0,0,0,1,0,0,0,0,0,0,0,29.0
137880147_212610537,0,0,0,0,0,0,0,0,1,0,0,0,24.0
59252367_375077283,1,0,0,0,0,0,0,0,0,0,0,0,72.0
140249924_191257221,0,0,0,0,0,0,0,0,1,0,0,0,6.0
51354922_24853560,1,0,0,0,0,0,0,0,0,0,0,0,52.0
100221889_379743275,0,0,0,0,0,0,0,0,1,0,0,0,16.0
6044438_155986022,0,0,0,0,1,0,0,0,0,0,0,0,40.0
129186966_199219823,0,0,0,0,0,0,0,0,1,0,0,0,12.0
129970293_29501705,0,0,0,0,1,0,0,0,0,0,0,0,28.0
46873775_106541082,0,0,0,0,1,0,0,0,0,0,0,0,45.0
15130417_387422333,0,0,0,0,0,0,0,0,1,0,0,0,19.0
130127660_175202253,1,0,0,0,0,0,0,0,0,0,0,0,72.0
117346094_81137105,0,0,0,0,0,0,0,0,1,0,0,0,6.0
41890861_330699063,0,0,0,0,0,0,0,0,1,0,0,0,10.0
107023157_321733177,0,1,0,0,0,0,0,0,0,0,0,0,63.0
46101356_378256437,0,0,0,0,1,0,0,0,0,0,0,0,26.0
2003431_237611180,0,0,0,0,1,0,0,0,0,0,0,0,32.0
3731485_394175961,0,0,1,0,0,0,0,0,0,0,0,0,55.0
112115278_296075779,0,0,0,0,1,0,0,0,0,0,0,0,25.0
115336058_222929480,0,0,0,0,1,0,0,0,0,0,0,0,27.0
136413645_256229425,0,0,0,0,0,0,0,0,1,0,0,0,4.0
21980778_264174375,0,0,0,0,1,0,0,0,0,0,0,0,27.0
24076138_353682927,1,0,0,0,0,0,0,0,0,0,0,0,51.0
47399912_354084458,0,0,0,0,1,0,0,0,0,0,0,0,39.0
105612899_237991444,0,0,0,0,0,0,0,0,1,0,0,0,2.0
63536426_351756822,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2437852_388040253,1,0,0,0,0,0,0,0,0,0,0,0,58.0
135381414_118723509,0,0,0,0,0,0,0,0,1,0,0,0,2.0
14656777_131193980,0,0,0,0,0,0,0,0,1,0,0,0,13.0
108677669_38280136,1,0,0,0,0,0,0,0,0,0,0,0,49.0
33496633_293455100,0,0,0,0,1,0,0,0,0,0,0,0,34.0
32166145_116745383,0,0,0,0,0,0,0,0,1,0,0,0,12.0
101099158_77800074,1,0,0,0,0,0,0,0,0,0,0,0,62.0
16277299_264563328,0,0,0,0,0,0,0,0,1,0,0,0,6.0
58874337_236030091,1,0,0,0,0,0,0,0,0,0,0,0,51.0
18917491_264731182,1,0,0,0,0,0,0,0,0,0,0,0,53.0
43093516_166286673,0,0,0,0,1,0,0,0,0,0,0,0,28.0
110869486_221572569,0,0,0,0,1,0,0,0,0,0,0,0,26.0
62263166_342726555,1,0,0,0,0,0,0,0,0,0,0,0,60.0
141964112_115420854,1,0,0,0,0,0,0,0,0,0,0,0,58.0
139231663_205293510,0,0,0,0,0,0,0,0,1,0,0,0,1.0
28438301_213170863,0,0,0,0,1,0,0,0,0,0,0,0,36.0
108707069_189917345,1,0,0,0,0,0,0,0,0,0,0,0,60.0
48332781_165112714,0,0,0,0,0,0,0,0,1,0,0,0,23.0
127137324_106641045,2,0,0,0,0,0,0,0,0,0,0,0,50.0
42242296_269173495,0,0,0,0,1,0,0,0,0,0,0,0,26.0
19181270_141976639,0,0,0,0,0,0,0,0,1,0,0,0,3.0
34125247_291072606,1,0,0,0,0,0,0,0,0,0,0,0,54.0
135809553_130887412,0,0,0,0,0,0,0,0,1,0,0,0,5.0
109381076_83519479,1,0,0,0,0,0,0,0,0,0,0,0,53.0
131801027_8470798,0,0,0,0,1,0,0,0,0,0,0,0,48.0
431616_245142272,0,0,0,0,1,0,0,0,0,0,0,0,27.0
114712790_255656117,0,0,0,0,1,0,0,0,0,0,0,0,29.0
63230177_345058097,1,0,0,0,0,0,0,0,0,0,0,0,55.0
130346108_46406326,0,0,0,0,1,0,0,0,0,0,0,0,31.0
2619031_286920666,0,0,0,0,0,0,0,0,1,0,0,0,9.0
57882873_85619733,1,0,0,0,0,0,0,0,0,0,0,0,62.0
22748289_93137114,1,0,0,0,0,0,0,0,0,0,0,0,61.0
136611288_51153812,1,0,0,0,0,0,0,0,0,0,0,0,58.0
61583618_372514529,1,0,0,0,0,0,0,0,0,0,0,0,50.0
40940335_187802874,0,0,0,0,0,0,0,0,0,1,0,0,4.0
126844212_96596717,0,0,0,0,1,0,0,0,0,0,0,0,28.0
124902872_273319284,0,0,0,0,1,0,0,0,0,0,0,0,28.0
5538350_109201581,0,0,0,0,0,0,0,0,1,0,0,0,12.0
64243962_403450920,0,0,0,0,1,0,0,0,0,0,0,0,26.0
13167552_387808645,0,0,0,0,1,0,0,0,0,0,0,0,31.0
10876284_250061671,0,0,0,0,1,0,0,0,0,0,0,0,27.0
123974099_282394822,0,0,0,0,0,0,0,0,1,0,0,0,11.0
138560071_6662545,0,0,0,0,1,0,0,0,0,0,0,0,28.0
125387207_52502129,1,0,0,0,0,0,0,0,0,0,0,0,49.0
132764240_255923810,0,0,0,0,0,0,0,0,1,0,0,0,24.0
116340014_202970770,0,0,0,0,0,0,0,0,1,0,0,0,8.0
124226693_60865722,0,0,0,0,1,0,0,0,0,0,0,0,25.0
129716097_108207415,1,0,0,0,0,0,0,0,0,0,0,0,64.0
110231950_193635613,0,0,0,0,0,0,0,0,0,1,0,0,12.0
141706382_213221523,1,0,0,0,0,0,0,0,0,0,0,0,58.0
32540806_48526816,0,0,0,0,0,0,0,0,1,0,0,0,3.0
36381377_372938897,1,0,0,0,0,0,0,0,0,0,0,0,63.0
119309106_65373477,1,0,0,0,0,0,0,0,0,0,0,0,62.0
113853041_247042005,1,0,0,0,0,0,0,0,0,0,0,0,50.0
104993641_260047898,1,0,0,0,0,0,0,0,0,0,0,0,58.0
103226533_53118030,0,0,0,0,0,0,0,0,1,0,0,0,15.0
64627116_226732475,0,0,0,0,0,0,0,0,1,0,0,0,12.0
45014690_89149836,0,0,0,0,0,0,0,0,1,0,0,0,13.0
132953186_339455209,1,0,0,0,0,0,0,0,0,0,0,0,58.0
52058093_49107491,0,0,0,0,1,0,0,0,0,0,0,0,25.0
106947215_366276253,0,0,0,0,0,0,0,0,1,0,0,0,10.0
64036277_136772508,1,0,0,0,0,0,0,0,0,0,0,0,53.0
3444136_383382949,0,0,0,0,1,0,0,0,0,0,0,0,30.0
22881829_306096453,0,0,0,0,1,0,0,0,0,0,0,0,41.0
101878519_134437541,0,0,0,0,0,0,0,0,1,0,0,0,9.0
116823443_222264547,0,0,0,0,0,0,0,0,1,0,0,0,14.0
33635794_48438457,0,0,0,0,1,0,0,0,0,0,0,0,34.0
54594113_392330716,1,0,0,0,0,0,0,0,0,0,0,0,52.0
5050808_167094839,0,0,0,0,1,0,0,0,0,0,0,0,25.0
138210672_93878764,1,0,0,0,0,0,0,0,0,0,0,0,61.0
122438933_229404324,0,0,0,0,1,0,0,0,0,0,0,0,30.0
46729748_48653782,0,0,0,0,0,0,0,0,1,0,0,0,13.0
5850746_386082841,0,0,0,1,0,0,0,0,0,0,0,0,
36548990_232588629,1,0,0,0,0,0,0,0,0,0,0,0,62.0
25658530_217192329,1,0,0,0,0,0,0,0,0,0,0,0,60.0
50469604_146341116,0,0,0,0,0,1,0,0,0,0,0,0,28.0
11522967_18874217,0,0,0,0,0,0,0,0,1,0,0,0,7.0
39164543_238072239,0,0,0,0,1,0,0,0,0,0,0,0,36.0
126497562_154218687,0,0,0,0,1,0,0,0,0,0,0,0,31.0
139325977_226034367,0,0,0,0,1,0,0,0,0,0,0,0,33.0
112945972_390896402,1,0,0,0,0,0,0,0,0,0,0,0,61.0
22413459_72833036,0,0,0,0,0,0,0,0,1,0,0,0,8.0
